,SCHOOL,GENRES,PLAYLIST_LINK
106,Austin Community College District,"['poprap', 'rap', 'undergroundhiphop', 'indiegaragerock', 'pop', 'southernhiphop', 'hiphop', 'alternativerb', 'modernrock', 'outlawcountry', 'reddirt', 'houstonrap', 'indierb', 'texascountry', 'indiepop', 'vaportrap', 'countryroad', 'gangsterrap', 'bedroompop', 'contemporarycountry', 'dirtysouthrap', 'indierock', 'moderncountryrock', 'country', 'indiesoul', 'artpop', 'escaperoom', 'indietronica', 'neopsychedelic', 'dancepop', 'deeppoprb', 'deepsoutherntrap', 'indiefolk', 'rb', 'urbancontemporary', 'electropop', 'freakfolk', 'melodicrap', 'newrave', 'alternativedance', 'alternativerock', 'atlhiphop', 'austindie', 'banda', 'bandacaliente', 'canadianhiphop', 'chillwave', 'countryrock', 'crunk', 'dirtytexasrap', 'dreampop', 'duranguense', 'folkpop', 'grupera', 'hippop', 'indiepoptimism', 'laindie', 'lgbtqhiphop', 'lofi', 'noisepop', 'stompandholler', 'tejano', 'traditionalcountry', 'trapqueen', 'trapsoul', 'vaporsoul']",https://embed.spotify.com/?uri=spotify:playlist:4uStdpX7XvforC2Hhpki3C
107,University of Oregon,"['alternativerb', 'indiegaragerock', 'modernrock', 'indierb', 'pop', 'undergroundhiphop', 'hiphop', 'indiepop', 'poprap', 'rap', 'electropop', 'indiepoptimism', 'vaporsoul', 'bedroompop', 'indiesoul', 'edm', 'indierock', 'vaportwitch', 'indiefolk', 'electrohouse', 'electronictrap', 'folkpop', 'freakfolk', 'indietronica', 'chamberpop', 'nycpop', 'stompandholler', 'artpop', 'bedroomsoul', 'brostep', 'dancepop', 'escaperoom', 'neopsychedelic', 'popedm', 'chillwave', 'tropicalhouse', 'atlhiphop', 'baroquepop', 'basstrap', 'calirap', 'indieelectropop', 'laindie', 'lgbtqhiphop', 'lofi', 'lofibeats', 'neomellow', 'noisepop', 'shimmerpop']",https://embed.spotify.com/?uri=spotify:playlist:2lNGoD3I7FAtinJCn2A8QU
108,Northern Virginia Community College,"['rap', 'poprap', 'hiphop', 'southernhiphop', 'pop', 'undergroundhiphop', 'vaportrap', 'alternativerb', 'indierb', 'melodicrap', 'tropical', 'dmvrap', 'latin', 'atlhiphop', 'bachata', 'dominicanpop', 'deeppoprb', 'gangsterrap', 'urbancontemporary', 'latinhiphop', 'rb', 'trapsoul', 'atltrap', 'canadianhiphop', 'dancepop', 'dembow', 'indiesoul', 'rapdominicano', 'reggaeton', 'reggaetonflow', 'torontorap', 'canadiancontemporaryrb', 'canadianpop', 'hippop', 'indiegaragerock', 'bedroompop', 'conscioushiphop', 'dirtysouthrap', 'drill', 'escaperoom', 'houstonrap', 'lgbtqhiphop', 'modernrock', 'nchiphop', 'neosoul', 'phillyrap', 'trapqueen', 'vpop', 'vietnamesepop']",https://embed.spotify.com/?uri=spotify:playlist:0Va8SQN9gIxYo0nwFyjxpg
109,University of Nevada-Reno,"['edm', 'electrohouse', 'electronictrap', 'brostep', 'vaportwitch', 'indiepoptimism', 'pop', 'popedm', 'calirap', 'poprap', 'rap', 'westcoasttrap', 'basstrap', 'electropop', 'hiphop', 'undergroundhiphop', 'vaporsoul', 'modernrock', 'zapstep', 'hyphy', 'southernhiphop', 'tropicalhouse', 'alternativerb', 'indiepop', 'indierb', 'indiesoul', 'indietronica', 'alternativeemo', 'bigroom', 'canadianelectronic', 'escaperoom', 'indiegaragerock', 'indiepunk', 'artpop', 'aussietronica', 'catstep', 'dancepop', 'emo', 'emorap', 'gangsterrap', 'indieelectropop', 'indiefolk', 'indierock', 'traprun', 'westcoastrap', 'alternativehiphop', 'anthememo', 'chamberpop', 'chicagorap', 'conscioushiphop', 'deeptropicalhouse', 'diyemo', 'electra', 'filthstep', 'folkpop', 'lgbtqhiphop', 'midwestemo', 'progressiveelectrohouse', 'stompandholler', 'vaportrap']",https://embed.spotify.com/?uri=spotify:playlist:0LPh2HihKW5toDGUkVz2Va
110,Appalachian State University,"['modernrock', 'stompandholler', 'indiefolk', 'folkpop', 'indiepop', 'newamericana', 'indiepoptimism', 'indiecoustica', 'deepnewamericana', 'chamberpop', 'indiegaragerock', 'indietronica', 'poprap', 'contemporarycountry', 'country', 'countryroad', 'pop', 'anthemworship', 'indiepunk', 'rap', 'electropop', 'moderncountryrock', 'rootsrock', 'southernhiphop', 'ccm', 'christianpop', 'hiphop', 'indierock', 'neomellow', 'progressivebluegrass', 'rootsworship', 'undergroundhiphop', 'vaporsoul', 'worship', 'alternativeemo', 'antifolk', 'christianuplift', 'folkpunk', 'alternativecountry', 'austindie', 'bedroompop', 'brostep', 'countrypop', 'dancepop', 'hopebeat', 'lofi', 'outlawcountry', 'phillyindie', 'poprock', 'postteenpop', 'smallroom', 'vaportrap', 'worldworship', 'acousticpop', 'acousticpunk', 'alternativerb', 'atlhiphop', 'bluegrass', 'christianalternativerock', 'christianindie', 'christianmusic', 'dirtysouthrap', 'edm', 'electrohouse', 'electronictrap', 'emo', 'emorap', 'experimentalbass', 'freakfolk', 'funk', 'gangsterrap', 'glitchhop', 'indierb', 'jamband', 'laindie', 'livetronica', 'nashvilleindie', 'northcarolinaindie', 'shimmerpop', 'shiverpop', 'texascountry', 'vaportwitch']",https://embed.spotify.com/?uri=spotify:playlist:0VTlPJWZD5rVrJYodaBQq6
111,Utah State University,"['lds', 'ldsyouth', 'indiepoptimism', 'indiecoustica', 'modernrock', 'pop', 'neomellow', 'indiepop', 'hopebeat', 'newagepiano', 'poprock', 'viralpop', 'acappella', 'christianacappella', 'christianrelaxative', 'folkpop', 'newage', 'acousticpop', 'ccm', 'dancepop', 'postteenpop', 'stompandholler', 'anthemworship', 'electropop', 'indiefolk', 'indierockism', 'neonpoppunk', 'slcindie', 'worship', 'alternativepoprock', 'americanchoir', 'broadway', 'chamberpop', 'christianalternativerock', 'christianmusic', 'classify', 'collegeacappella', 'hollywood', 'indietronica', 'newamericana', 'pianorock', 'pixie', 'popemo', 'poppunk', 'poprap', 'showtunes', 'utahindie']",https://embed.spotify.com/?uri=spotify:playlist:1z2I3YPtMzE7XUzPjkPXer
112,Kansas State University,"['reddirt', 'outlawcountry', 'texascountry', 'contemporarycountry', 'countryroad', 'moderncountryrock', 'country', 'anthemworship', 'indiecoustica', 'ccm', 'countrypop', 'worship', 'rootsamericana', 'worldworship', 'christianpop', 'countryrock', 'modernrock', 'indiepop', 'indiepoptimism', 'traditionalcountry', 'christianmusic', 'countrygospel', 'redneck', 'christianalternativerock', 'neomellow', 'pop', 'poprap', 'rootsworship', 'christianuplift', 'dancepop', 'folkpop', 'heartlandrock', 'hopebeat', 'indieanthemfolk', 'indiefolk', 'indietronica', 'modernsouthernrock', 'nashvillesound', 'newamericana', 'rootsrock']",https://embed.spotify.com/?uri=spotify:playlist:6YS5f5mt6nQmRSxxLe5Sj9
113,The University of Texas at El Paso,"['indiegaragerock', 'modernrock', 'countryroad', 'bedroompop', 'contemporarycountry', 'moderncountryrock', 'regionalmexican', 'country', 'indiepop', 'latin', 'norteno', 'banda', 'indietronica', 'pop', 'regionalmexicanpop', 'alternativerb', 'grupera', 'latinrock', 'neopsychedelic', 'indierb', 'indierock', 'latinhiphop', 'latinpop', 'mexicanindie', 'mexicanrock', 'outlawcountry', 'rap', 'reddirt', 'corrido', 'dancepop', 'latinalternative', 'poprap', 'reggaeton', 'rockenespanol', 'texascountry', 'tropical', 'alternativedance', 'dancepunk', 'indiepoptimism', 'indiesurf', 'laindie', 'mexicanpop', 'newrave', 'ranchera', 'reggaetonflow', 'chillwave', 'classicsoul', 'edm', 'electrohouse', 'emo', 'garagerock', 'progressiveposthardcore', 'undergroundhiphop', 'alternativeemo', 'artpop', 'bedroomsoul', 'bigroom', 'brostep', 'countrypop', 'countryrock', 'cumbia', 'deeppoprb', 'disco', 'dreampop', 'dreamo', 'duranguense', 'elpasoindie', 'electronictrap', 'experimentalpop', 'funk', 'hiphop', 'latinarenapop', 'modernalternativerock', 'motown', 'noisepop', 'popedm', 'progressiveelectrohouse', 'progressivehouse', 'quietstorm', 'screamo', 'shimmerpop', 'soul', 'southernhiphop', 'traditionalcountry', 'traplatino', 'trapsoul']",https://embed.spotify.com/?uri=spotify:playlist:1bL9zypKLoX4n3VrShoLWy
114,West Virginia University,"['contemporarycountry', 'countryroad', 'country', 'moderncountryrock', 'poprap', 'pop', 'southernhiphop', 'modernrock', 'rap', 'countrypop', 'hiphop', 'indiepoptimism', 'emo', 'indiepunk', 'outlawcountry', 'alternativeemo', 'edm', 'undergroundhiphop', 'anthememo', 'brostep', 'electrohouse', 'electronictrap', 'indiepop', 'reddirt', 'redneck', 'electropop', 'poppunk', 'texascountry', 'countryrock', 'indiepoprap', 'indietronica', 'vaportrap', 'dancepop', 'gangsterrap', 'midwestemo', 'vaportwitch', 'chicagorap', 'indierock', 'newamericana', 'popedm', 'poprock', 'postteenpop', 'vaporsoul', 'alternativehiphop', 'alternativerb', 'atlhiphop', 'basstrap', 'countrygospel', 'deepundergroundhiphop', 'dirtysouthrap', 'diyemo', 'dmvrap', 'drill', 'folkpop', 'heartlandrock', 'indiefolk', 'indierb', 'melodicrap', 'nashvillesound', 'newjerseyindie', 'pittsburghrap', 'postgrunge', 'rootsrock', 'smallroom', 'stompandholler', 'traditionalcountry', 'urbancontemporary', 'zapstep']",https://embed.spotify.com/?uri=spotify:playlist:3ukiJWgMsRp6oZPnIAP15y
115,California State University-Fresno,"['calirap', 'westcoasttrap', 'regionalmexicanpop', 'corrido', 'rap', 'poprap', 'southernhiphop', 'hyphy', 'hiphop', 'dancepop', 'regionalmexican', 'norteno', 'pop', 'urbancontemporary', 'banda', 'gangsterrap', 'hippop', 'rb', 'grupera', 'chicanorap', 'deeppoprb', 'deepregionalmexican', 'duranguense', 'latinhiphop', 'westcoastrap', 'vaportrap', 'dirtysouthrap', 'ranchera', 'brostep', 'cumbia', 'edm', 'electrohouse', 'electronictrap', 'gfunk', 'melodicrap', 'neosoul', 'newjackswing', 'undergroundhiphop', 'zapstep']",https://embed.spotify.com/?uri=spotify:playlist:3cpobwo4EZ9esPdwoasQ3m
116,Houston Community College,"['southernhiphop', 'rap', 'poprap', 'gangsterrap', 'dirtysouthrap', 'houstonrap', 'hiphop', 'afrodancehall', 'afropop', 'nigerianpop', 'azontobeats', 'pop', 'alternativerb', 'norteno', 'tejano', 'nigerianhiphop', 'undergroundhiphop', 'vaportrap', 'deeppoprb', 'deepsoutherntrap', 'regionalmexicanpop', 'texmex', 'crunk', 'dirtytexasrap', 'indierb', 'urbancontemporary', 'duranguense', 'nortenosax', 'rb', 'regionalmexican', 'corrido', 'dancepop', 'deepnorteno', 'grupera', 'banda', 'cumbia', 'hippop', 'trapsoul', 'gruperasinmortales', 'indiesoul', 'melodicrap', 'neosoul', 'trapqueen', 'atlhiphop', 'atltrap', 'batonrougerap', 'bedroompop', 'brostep', 'canadianhiphop', 'dmvrap', 'edm', 'electrohouse', 'electronictrap', 'electropop', 'escaperoom', 'laindie', 'torontorap', 'zapstep']",https://embed.spotify.com/?uri=spotify:playlist:60a1TCPi5w9e6JzWzqvaH0
117,Ohio University-Main Campus,"['pop', 'poprap', 'indiepoptimism', 'rap', 'contemporarycountry', 'countryroad', 'hiphop', 'modernrock', 'southernhiphop', 'moderncountryrock', 'country', 'indiepop', 'countrypop', 'undergroundhiphop', 'electropop', 'indiefolk', 'indietronica', 'stompandholler', 'folkpop', 'dancepop', 'edm', 'indierb', 'vaporsoul', 'alternativerb', 'chamberpop', 'newamericana', 'popedm', 'gangsterrap', 'indiepoprap', 'postteenpop', 'vaportwitch', 'atlhiphop', 'dirtysouthrap', 'electrohouse', 'electronictrap', 'hopebeat', 'indierock', 'brostep', 'chicagorap', 'indieelectropop', 'indiegaragerock', 'melodicrap', 'outlawcountry', 'reddirt', 'texascountry', 'tropicalhouse', 'vaportrap', 'alternativehiphop', 'artpop', 'bedroompop', 'columbusohioindie', 'deepnewamericana', 'deepundergroundhiphop', 'escaperoom', 'freakfolk', 'heartlandrock', 'indiepunk', 'indiecoustica', 'laindie', 'neomellow', 'nycpop']",https://embed.spotify.com/?uri=spotify:playlist:5Z2LKy2WvQJ2Tke9np2puJ
118,University of Pennsylvania,"['pop', 'electropop', 'indiepoptimism', 'dancepop', 'modernrock', 'alternativerb', 'edm', 'indiepop', 'popedm', 'tropicalhouse', 'artpop', 'indierb', 'escaperoom', 'vaporsoul', 'indietronica', 'electrohouse', 'indieelectropop', 'indiefolk', 'folkpop', 'indierock', 'nycpop', 'postteenpop', 'vaportwitch', 'chamberpop', 'hiphop', 'indiegaragerock', 'lapop', 'poprap', 'rap', 'stompandholler', 'undergroundhiphop', 'electronictrap', 'freakfolk', 'metropopolis', 'noisepop', 'bedroompop', 'bigroom', 'broadway', 'hollywood', 'indiepunk', 'indiesoul', 'newamericana', 'afrodancehall', 'afropop', 'azontobeats', 'bedroomsoul', 'brooklynindie', 'brostep', 'canadianpop', 'chineseindie', 'dmvrap', 'garagepsych', 'hopebeat', 'hyperpop', 'indiecoustica', 'mandopop', 'newfrenchtouch', 'nigerianhiphop', 'nigerianpop', 'phillyindie', 'shimmerpop', 'showtunes', 'transpop']",https://embed.spotify.com/?uri=spotify:playlist:3DJqbtJkLI28XtQW5vpOJP
119,Illinois State University,"['contemporarycountry', 'countryroad', 'moderncountryrock', 'poprap', 'country', 'pop', 'countrypop', 'rap', 'southernhiphop', 'hiphop', 'edm', 'electrohouse', 'electronictrap', 'indiepoptimism', 'brostep', 'electropop', 'chicagorap', 'undergroundhiphop', 'dancepop', 'drill', 'chicagodrill', 'zapstep', 'postteenpop', 'modernrock', 'indiepop', 'indiepoprap', 'popedm', 'vaportrap', 'vaportwitch', 'gangsterrap', 'indierb', 'alternativerb', 'atlhiphop', 'dirtysouthrap', 'indierock', 'indietronica', 'melodicrap', 'tropicalhouse', 'vaporsoul', 'alternativehiphop', 'arkansascountry', 'basstrap', 'deeptalentshow', 'deepundergroundhiphop', 'filthstep', 'heartlandrock', 'indiefolk', 'redneck', 'socialmediapop', 'stompandholler']",https://embed.spotify.com/?uri=spotify:playlist:5L1LyjjhIVMuGc3vdyOMq2
120,SUNY at Binghamton,"['pop', 'poprap', 'rap', 'hiphop', 'southernhiphop', 'undergroundhiphop', 'modernrock', 'indiepoptimism', 'dancepop', 'indiepop', 'alternativerb', 'edm', 'electrohouse', 'electropop', 'indierb', 'popedm', 'escaperoom', 'indiegaragerock', 'melodicrap', 'vaportrap', 'bedroompop', 'indietronica', 'bigroom', 'brostep', 'electronictrap', 'gangsterrap', 'artpop', 'indierock', 'postteenpop', 'tropicalhouse', 'alternativehiphop', 'canadianhiphop', 'deepbigroom', 'indiefolk', 'indiepoprap', 'noisepop', 'nycrap', 'progressiveelectrohouse', 'progressivehouse', 'rock', 'torontorap', 'basstrap', 'broadway', 'chicagorap', 'conscioushiphop', 'deepundergroundhiphop', 'dirtysouthrap', 'eastcoasthiphop', 'electropowerpop', 'experimentalhiphop', 'folkpop', 'freakfolk', 'hollywood', 'indiepunk', 'indiesoul', 'khop', 'koreanrb', 'laindie', 'lgbtqhiphop', 'poppunk', 'showtunes', 'trapsoul', 'vaportwitch']",https://embed.spotify.com/?uri=spotify:playlist:4BadiR0dra5rSAUMU5UuLE
121,University of Wisconsin-Milwaukee,"['pop', 'modernrock', 'indiepop', 'indiepoptimism', 'poprap', 'rap', 'undergroundhiphop', 'electropop', 'hiphop', 'indietronica', 'indierock', 'indierb', 'alternativerb', 'bedroompop', 'dancepop', 'electronictrap', 'indiegaragerock', 'southernhiphop', 'brostep', 'edm', 'electrohouse', 'indiefolk', 'vaporsoul', 'folkpop', 'indiepoprap', 'freakfolk', 'postteenpop', 'stompandholler', 'chamberpop', 'deepundergroundhiphop', 'milwaukeehiphop', 'artpop', 'escaperoom', 'gangsterrap', 'hopebeat', 'indiesoul', 'newamericana', 'popedm', 'poprock', 'shimmerpop', 'vaportwitch', 'zapstep', 'alternativedance', 'bedroomsoul', 'boyband', 'canadianhiphop', 'chicagorap', 'conscioushiphop', 'contemporarycountry', 'detroittrap', 'dirtysouthrap', 'garagerock', 'hippop', 'indiecoustica', 'laindie', 'lgbtqhiphop', 'lofi', 'melodicrap', 'modernalternativerock', 'nashvilleindie', 'neomellow', 'neopsychedelic', 'noisepop', 'rb', 'trapsoul', 'tropicalhouse', 'urbancontemporary', 'vaportrap']",https://embed.spotify.com/?uri=spotify:playlist:5XTpLBencVAIwPW9hgIPbM
122,Drexel University,"['indiepoptimism', 'pop', 'modernrock', 'electropop', 'indiepop', 'poprap', 'indietronica', 'edm', 'rap', 'alternativerb', 'electrohouse', 'hiphop', 'popedm', 'dancepop', 'indierb', 'tropicalhouse', 'artpop', 'undergroundhiphop', 'vaporsoul', 'desipop', 'electronictrap', 'indiefolk', 'indierock', 'modernbollywood', 'vaportwitch', 'alternativeemo', 'folkpop', 'indieelectropop', 'indiepunk', 'brostep', 'escaperoom', 'filmi', 'southernhiphop', 'sufi', 'indiegaragerock', 'indiesoul', 'noisepop', 'postteenpop', 'punjabipop', 'smallroom', 'stompandholler', 'anthememo', 'bedroompop', 'bigroom', 'bostonindie', 'chamberpop', 'chillwave', 'emo', 'freakfolk', 'gangsterrap', 'hopebeat', 'hyperpop', 'indianfolk', 'nycpop', 'poppunk', 'bhangra', 'canadiancontemporaryrb', 'canadianelectronic', 'catstep', 'chicagorap', 'garagepsych', 'indiepoprap', 'indiecoustica', 'laindie', 'lofi', 'neomellow', 'neopsychedelic', 'newamericana', 'newjerseyindie', 'newrave', 'shimmerpop']",https://embed.spotify.com/?uri=spotify:playlist:3O3Cv1JGPbIuxiy2cD95i7
123,Oklahoma State University-Main Campus,"['outlawcountry', 'reddirt', 'texascountry', 'contemporarycountry', 'countryroad', 'moderncountryrock', 'country', 'rootsamericana', 'indiecoustica', 'countrypop', 'countryrock', 'indiepoptimism', 'modernrock', 'traditionalcountry', 'anthemworship', 'ccm', 'countrygospel', 'electropop', 'heartlandrock', 'hopebeat', 'indiepop', 'modernsouthernrock', 'newamericana', 'worldworship', 'worship', 'christianpop', 'collegemarchingband', 'dirtysouthrap', 'folkpop', 'gangsterrap', 'marchingband', 'nashvillesound', 'poprap', 'rap', 'rootsrock', 'southernhiphop', 'stompandholler']",https://embed.spotify.com/?uri=spotify:playlist:1kFJyecHWDeBVxAMT66MxK
124,Mt San Antonio College,"['calirap', 'westcoasttrap', 'indiegaragerock', 'rap', 'classicsoul', 'motown', 'poprap', 'soul', 'hiphop', 'southernhiphop', 'electrohouse', 'pop', 'quietstorm', 'edm', 'funk', 'southernsoul', 'brostep', 'electronictrap', 'dancepop', 'gangsterrap', 'disco', 'indiesurf', 'undergroundhiphop', 'hyphy', 'urbancontemporary', 'alternativerb', 'popedm', 'postdisco', 'hippop', 'house', 'modernrock', 'neopsychedelic', 'rb', 'rhythmandblues', 'zapstep', 'basshouse', 'bigroom', 'chicanorap', 'dirtysouthrap', 'gfunk', 'indierb', 'vaportrap', 'bedroompop', 'deeppoprb', 'electropop', 'indierock', 'koreanrb', 'latinhiphop', 'northernsoul', 'progressivehouse', 'westcoastrap', 'basstrap', 'brillbuildingpop', 'brooklynindie', 'chillwave', 'hardcorehiphop', 'indiepop', 'indietronica', 'laindie', 'melodicrap', 'neosoul', 'postteenpop', 'progressiveelectrohouse', 'sandiegoindie', 'tropicalhouse']",https://embed.spotify.com/?uri=spotify:playlist:0MBmqCnwHrCbRTSpLT9HLf
125,California State University-Chico,"['calirap', 'westcoasttrap', 'electrohouse', 'edm', 'electronictrap', 'brostep', 'hyphy', 'rap', 'southernhiphop', 'vaportwitch', 'pop', 'poprap', 'basshouse', 'basstrap', 'hiphop', 'house', 'zapstep', 'gangsterrap', 'popedm', 'electropop', 'vaporsoul', 'vaportrap', 'alternativerb', 'indiegaragerock', 'indiepoptimism', 'westcoastrap', 'indierb', 'modernrock', 'tropicalhouse', 'undergroundhiphop', 'bedroompop', 'deeppoprb', 'filthstep', 'reggaerock', 'urbancontemporary', 'aussietronica', 'canadianelectronic', 'corrido', 'dancepop', 'deepgroovehouse', 'fidgethouse', 'gfunk', 'indietronica', 'melodicrap', 'rb', 'regionalmexicanpop']",https://embed.spotify.com/?uri=spotify:playlist:03BFNAGizbaOVAUbgV3Uds
126,Indiana University-Purdue University-Indianapolis,"['pop', 'contemporarycountry', 'countryroad', 'moderncountryrock', 'poprap', 'country', 'countrypop', 'indiepoptimism', 'rap', 'hiphop', 'dancepop', 'edm', 'electropop', 'modernrock', 'electrohouse', 'undergroundhiphop', 'alternativerb', 'indiepop', 'anthemworship', 'brostep', 'electronictrap', 'popedm', 'southernhiphop', 'ccm', 'indierb', 'worldworship', 'worship', 'indiepoprap', 'alternativeemo', 'christianmusic', 'folkpop', 'indiefolk', 'newamericana', 'postteenpop', 'stompandholler', 'zapstep', 'anthememo', 'basstrap', 'chamberpop', 'christianalternativerock', 'christianpop', 'deepccm', 'deepundergroundhiphop', 'dirtysouthrap', 'emo', 'gangsterrap', 'hippop', 'indiepunk', 'indietronica', 'neomellow', 'tropicalhouse', 'urbancontemporary', 'vaporsoul', 'acousticpop', 'atlhiphop', 'bedroompop', 'bigroom', 'catstep', 'chicagorap', 'conscioushiphop', 'escaperoom', 'filthstep', 'heartlandrock', 'hopebeat', 'indieelectropop', 'indierockism', 'indiecoustica', 'rb', 'trapqueen', 'vaportwitch']",https://embed.spotify.com/?uri=spotify:playlist:3iiQlpGYKL0JuoE9TDPMD3
